issue_id	path	collections	ext	name	series_name	volume	year	issue_no	confidence
4666	/Volumes/Backup Plus/Comics/New 52/Variants/Earth 2 001 (2012) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Earth 2 001	Earth 2	-1	2012	1	0	75
4667	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 016 (2013) (Blank Variant) (Cover ONLY) [extracted] (digital-TheGroup).cbr	['Variants', 'New 52']	cbr	Justice League 016	Justice League	-1	2013	16	0	75
4668	/Volumes/Backup Plus/Comics/New 52/Variants/Animal Man v2 002 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Animal Man v2 002	Animal Man	2	2011	2	0	75
4669	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 005 (2012) (Eric Basaldua Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 005	Justice League	-1	2012	5	0	75
4670	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 023 (2013) (Gary Frank Fan Expo Canada Variant) (Cover ONLY) (ScanDog+ArtNet).cbz	['Variants', 'New 52']	cbz	Batman 023	Batman	-1	2013	23	0	75
4671	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 03 (2013) (Ethan Van Sciver Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Superman Unchained 03	Superman Unchained	-1	2013	3	0	75
4672	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 040 (2015) (Brian Stelfreeze Movie Poster Variant Cover) (RedResin-Minutemen-Novus-HD).cbz	['Variants', 'New 52']	cbz	Detective Comics 040	Detective Comics	-1	2015	40	0	75
4673	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 01 (2013) (Neal Adams Variant) (Minutemen).cbr	['Variants', 'New 52']	cbr	Superman Unchained 01	Superman Unchained	-1	2013	1	0	75
4674	/Volumes/Backup Plus/Comics/New 52/Variants/Aquaman 012 (2012) (B&W Sketch Variant Cover) (ScanDog & Mao-Novus).cbz	['Variants', 'New 52']	cbz	Aquaman 012	Aquaman	-1	2012	12	0	75
4675	/Volumes/Backup Plus/Comics/New 52/Variants/Aquaman 032 (2014) (Ant Lucia Bombshell Variant Cover) (Tarutaru-Novus-HD).cbr	['Variants', 'New 52']	cbr	Aquaman 032	Aquaman	-1	2014	32	0	75
4676	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 006 (2012) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Batman 006	Batman	-1	2012	6	0	75
4677	/Volumes/Backup Plus/Comics/New 52/Variants/Birds of Prey 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Birds of Prey 001	Birds of Prey	-1	2011	1	0	75
4678	/Volumes/Backup Plus/Comics/New 52/Variants/Convergence - Suicide Squad 01 (of 02) (2015) (digital) (Chip Kidd variant) (Minutemen-Mastodon).cbz	['Variants', 'New 52']	cbz	Convergence - Suicide Squad 01 (of 02)	Convergence - Suicide Squad	-1	2015	1	0	100
4679	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League United 001 (JL Canada Variant Cover ONLY) (2014) (TZ & Octopius).cbr	['Variants', 'New 52']	cbr	Justice League United 001 (JL Canada Variant Cover ONLY)	Justice League United	-1	2014	1	0	75
4680	/Volumes/Backup Plus/Comics/New 52/Variants/Convergence - Suicide Squad, 2015-05-13 (#02) (Kidd variant) (MaidOfMight-Novus-HD).cbz	['Variants', 'New 52']	cbz	Convergence - Suicide Squad, 2015 - 05 - 13 ( #02) (Kidd variant) (MaidOfMight - Novus - HD)	Convergence - Suicide Squad, 2015 - 05 -	-1	-1	13	0	75
4681	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 017 (2013) (WonderCon Variant) (Cover ONLY) (ScanDog+ArtNet).cbz	['Variants', 'New 52']	cbz	Batman 017	Batman	-1	2013	17	0	75
4682	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 001 (2011) (6th Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Justice League 001	Justice League	-1	2011	1	0	75
4683	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 001 (2011) (3rd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Detective Comics 001	Detective Comics	-1	2011	1	0	75
4684	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Batman 001	Batman	-1	2011	1	0	75
4685	/Volumes/Backup Plus/Comics/New 52/Variants/Green Lantern - New Guardians 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Green Lantern - New Guardians 001	Green Lantern - New Guardians	-1	2011	1	0	75
4686	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 03 (2013) (Cliff Chiang Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Superman Unchained 03	Superman Unchained	-1	2013	3	0	75
4687	/Volumes/Backup Plus/Comics/New 52/Variants/Animal Man 001 (2nd, 3rd and 4th Printing Variant Cover) (Digital) (Golgoth-Empire).cbz	['Variants', 'New 52']	cbz	Animal Man 001 (2nd, 3rd and 4th Printing Variant Cover) (Digital) (Golgoth - Empire)	Animal Man	-1	-1	1	0	75
4688	/Volumes/Backup Plus/Comics/New 52/Variants/Catwoman 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Catwoman 001	Catwoman	-1	2011	1	0	75
4689	/Volumes/Backup Plus/Comics/New 52/Variants/Batwoman 031 (2014) (Incentive Mike Allred Batman 66 Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Batwoman 031	Batwoman	-1	2014	31	0	75
4690	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 007 (2012) (Combo Pack Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 007	Justice League	-1	2012	7	0	75
4691	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 001 (2011) (3rd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Justice League 001	Justice League	-1	2011	1	0	75
4692	/Volumes/Backup Plus/Comics/New 52/Variants/Batgirl 014 (2013) (2nd Print Cover Only) [extracted] (theFragile-Novus-HD).cbr	['Variants', 'New 52']	cbr	Batgirl 014	Batgirl	-1	2013	14	0	75
4693	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 001 (2011) (4th Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Batman 001	Batman	-1	2011	1	0	75
4694	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 03 (2013) (Brian Bolland Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Superman Unchained 03	Superman Unchained	-1	2013	3	0	75
4695	/Volumes/Backup Plus/Comics/New 52/Variants/Batman and Robin 015 (2013) (2 Variant Covers Only)(theFragile-Novus-HD).cbr	['Variants', 'New 52']	cbr	Batman and Robin 015	Batman and Robin	-1	2013	15	0	75
4696	/Volumes/Backup Plus/Comics/New 52/Variants/Grayson 002 (2014) (Selfie Variant Cover Only) (GreenManGroup-DCP).cbr	['Variants', 'New 52']	cbr	Grayson 002	Grayson	-1	2014	2	0	75
4697	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 027 (2014) (Combo Variant Cover only) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Detective Comics 027	Detective Comics	-1	2014	27	0	75
4698	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 007 (2012) (2nd printing variant) (cover only) (scandog).cbr	['Variants', 'New 52']	cbr	Justice League 007	Justice League	-1	2012	7	0	75
4699	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 012 (2012) (2nd Printing Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 012	Justice League	-1	2012	12	0	75
4700	/Volumes/Backup Plus/Comics/New 52/Variants/Damian - Son of Batman 02 (of 04) (2014) (Chris Burnham Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Damian - Son of Batman 02 (of 04)	Damian - Son of Batman	-1	2014	2	0	100
4701	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 007 (2012) (Jim Lee Sketch Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 007	Justice League	-1	2012	7	0	75
4702	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League United 002 (2014) (Ant Lucia Bombshell Variant Cover) (Tarutaru-Novus-HD).cbr	['Variants', 'New 52']	cbr	Justice League United 002	Justice League United	-1	2014	2	0	75
4703	/Volumes/Backup Plus/Comics/New 52/Variants/Green Arrow 041 (2015) (Bill Sienkiewicz Joker Variant Only) (digital) (Minutemen-Mastodon).cbz	['Variants', 'New 52']	cbz	Green Arrow 041	Green Arrow	-1	2015	41	0	75
4704	/Volumes/Backup Plus/Comics/New 52/Variants/Superman-Wonder Woman 009 (2014) (Ant Lucia Bombshell Variant Cover) (Tarutaru-Novus-HD).cbr	['Variants', 'New 52']	cbr	Superman - Wonder Woman 009	Superman - Wonder Woman	-1	2014	9	0	75
4705	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 002 (2011) (Ivan Reis Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 002	Justice League	-1	2011	2	0	75
4706	/Volumes/Backup Plus/Comics/New 52/Variants/Action Comics 005 (2012) (Variant Cover Only) [extracted] (Avalon-SCC-DCP).cbr	['Variants', 'New 52']	cbr	Action Comics 005	Action Comics	-1	2012	5	0	75
4707	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League United 003 (JL Canada Variant Cover ONLY) (2014) (TZ & Octopius).cbr	['Variants', 'New 52']	cbr	Justice League United 003 (JL Canada Variant Cover ONLY)	Justice League United	-1	2014	3	0	75
4708	/Volumes/Backup Plus/Comics/New 52/Variants/Damian - Son of Batman 03 (of 04) (2014) (Dustin Nguyen Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Damian - Son of Batman 03 (of 04)	Damian - Son of Batman	-1	2014	3	0	100
4709	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 05 (2014) (Shane Davis Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Superman Unchained 05	Superman Unchained	-1	2014	5	0	75
4710	/Volumes/Backup Plus/Comics/New 52/Variants/Blackhawks 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Blackhawks 001	Blackhawks	-1	2011	1	0	75
4711	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 027 (2014) (Chris Burnham Variant Cover only) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Detective Comics 027	Detective Comics	-1	2014	27	0	75
4712	/Volumes/Backup Plus/Comics/New 52/Variants/Green Lantern 001 (2011) (2nd print cover only) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Green Lantern 001	Green Lantern	-1	2011	1	0	75
4713	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 001 (2011) (4th Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Justice League 001	Justice League	-1	2011	1	0	75
4714	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Detective Comics 001	Detective Comics	-1	2011	1	0	75
4715	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 031 (2014) (Incentive Mike Allred Batman 66 Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 031	Justice League	-1	2014	31	0	75
4716	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 017 (2013) (Combo Pack Variant) (Cover ONLY) [extracted] (digital-TheGroup).cbr	['Variants', 'New 52']	cbr	Justice League 017	Justice League	-1	2013	17	0	75
4717	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 001 (2011) (3rd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Batman 001	Batman	-1	2011	1	0	75
4718	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 03 (2013) (J.G. Jones Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Superman Unchained 03	Superman Unchained	-1	2013	3	0	75
4719	/Volumes/Backup Plus/Comics/New 52/Variants/Action Comics 005 (2012) (Combo-Pack Cover ONLY) [extracted] (Minutemen-DTs).cbr	['Variants', 'New 52']	cbr	Action Comics 005	Action Comics	-1	2012	5	0	75
4720	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 001 (2013) (Combo-Pack 2nd Printing Variant) (Cover ONLY) (ScanDog & ArtNet-DCP).cbz	['Variants', 'New 52']	cbz	Justice League 001	Justice League	-1	2013	1	0	75
4721	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 01 (2013) (Lee Bermejo Variant) (Minutemen).cbr	['Variants', 'New 52']	cbr	Superman Unchained 01	Superman Unchained	-1	2013	1	0	75
4722	/Volumes/Backup Plus/Comics/New 52/Variants/Batman and Frankenstein 031 (2014) (Incentive Mike Allred Batman 66 Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Batman and Frankenstein 031	Batman and Frankenstein	-1	2014	31	0	75
4723	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 032 (2014) (Jim Fletcher Bombshell Variant Cover) (TaruTariat-Novus-HD).cbr	['Variants', 'New 52']	cbr	Justice League 032	Justice League	-1	2014	32	0	75
4724	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 011 (2012) (Jim Lee Sketch Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 011	Justice League	-1	2012	11	0	75
4725	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 003 (2011) (Jim Lee Sketch Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 003	Justice League	-1	2011	3	0	75
4726	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 001 (2011) (4th Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Detective Comics 001	Detective Comics	-1	2011	1	0	75
4727	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 015 (2013) (Billy Tucci Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 015	Justice League	-1	2013	15	0	75
4728	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 004 (2012) (Andy Kubert Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 004	Justice League	-1	2012	4	0	75
4729	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 013 (2012) (Alex Garner Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 013	Justice League	-1	2012	13	0	75
4730	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 05 (2014) (Cameron Stewart Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Superman Unchained 05	Superman Unchained	-1	2014	5	0	75
4731	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 017 (2013) (Emerald City Comicon Variant) (Cover ONLY) (ScanDog+ArtNet).cbz	['Variants', 'New 52']	cbz	Batman 017	Batman	-1	2013	17	0	75
4732	/Volumes/Backup Plus/Comics/New 52/Variants/Action Comics 031 (2014) (Incentive Mike Allred Batman 66 Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Action Comics 031	Action Comics	-1	2014	31	0	75
4733	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 013 (2012) (Combo Pack Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 013	Justice League	-1	2012	13	0	75
4734	/Volumes/Backup Plus/Comics/New 52/Variants/Wonder Woman 035 (2014) (Monsters of the Month Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Wonder Woman 035	Wonder Woman	-1	2014	35	0	75
4735	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 032 (2014) (Ant Lucia Bombshell Variant Cover) (Tarutaru-Novus-HD).cbr	['Variants', 'New 52']	cbr	Detective Comics 032	Detective Comics	-1	2014	32	0	75
4736	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 001 (2011) (Combo-Pack 3rd Printing Variant Only) (ScanDog).cbr	['Variants', 'New 52']	cbr	Justice League 001	Justice League	-1	2011	1	0	75
4737	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 006 (2012) (2nd printing variant) (cover only) (scandog).cbr	['Variants', 'New 52']	cbr	Justice League 006	Justice League	-1	2012	6	0	75
4738	/Volumes/Backup Plus/Comics/New 52/Variants/Superman Unchained 01 (2013) (3D Lenticular Variant) (Minutemen).cbr	['Variants', 'New 52']	cbr	Superman Unchained 01	Superman Unchained	-1	2013	1	0	75
4739	/Volumes/Backup Plus/Comics/New 52/Variants/Action Comics 041 (2015) (digital) (Darwyn Cooke Joker variant) (Minutemen-Mastodon).cbz	['Variants', 'New 52']	cbz	Action Comics 041	Action Comics	-1	2015	41	0	75
4740	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League United 008 (2015) (Karl Kerschl Variant Only) (TonyZ+Minutemen-InnerDemons).cbr	['Variants', 'New 52']	cbr	Justice League United 008	Justice League United	-1	2015	8	0	75
4741	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League United 004 (JL Canada Variant Cover ONLY) (2014) (TonyZ & Octopius).cbr	['Variants', 'New 52']	cbr	Justice League United 004 (JL Canada Variant Cover ONLY)	Justice League United	-1	2014	4	0	75
4742	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 003 (2011) (Jim Lee Regular Cover) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 003	Justice League	-1	2011	3	0	75
4743	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 012 (2012) (Jim Lee Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 012	Justice League	-1	2012	12	0	75
4744	/Volumes/Backup Plus/Comics/New 52/Variants/Superman-Wonder Woman 008 (2014) (Incentive Mike Allred Batman 66 Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Superman - Wonder Woman 008	Superman - Wonder Woman	-1	2014	8	0	75
4745	/Volumes/Backup Plus/Comics/New 52/Variants/Stormwatch 001 (2011) (2nd Printing Variant Only) (ScanDog).cbr	['Variants', 'New 52']	cbr	Stormwatch 001	Stormwatch	-1	2011	1	0	75
4746	/Volumes/Backup Plus/Comics/New 52/Variants/Detective Comics 034 (2014) (Selfie Variant Cover Only) (GreenManGroup-DCP).cbr	['Variants', 'New 52']	cbr	Detective Comics 034	Detective Comics	-1	2014	34	0	75
4747	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 012 (2012) (Combo Pack Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 012	Justice League	-1	2012	12	0	75
4748	/Volumes/Backup Plus/Comics/New 52/Variants/Flash 035 (2014) (Ryan Ottley Monsters Variant Cover) (Minutemen-Resin).cbr	['Variants', 'New 52']	cbr	Flash 035	Flash	-1	2014	35	0	75
4749	/Volumes/Backup Plus/Comics/New 52/Variants/Batman 002 (2011) (Jim Lee Variant) (Cover ONLY) [extracted] (digital) (Megan-Empire).cbr	['Variants', 'New 52']	cbr	Batman 002	Batman	-1	2011	2	0	75
4750	/Volumes/Backup Plus/Comics/New 52/Variants/Bat-Mite 01 (of 06) (2015) (digital) (Corin Howell variant) (Minutemen-Mastodon).cbz	['Variants', 'New 52']	cbz	Bat - Mite 01 (of 06)	Bat - Mite	-1	2015	1	0	100
4751	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 014 (2013) (Tony Daniel Sketch Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 014	Justice League	-1	2013	14	0	75
4752	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League United 012 (2015) (White Cover Only) (F) (TonyZ scan-old fogy edit).cbz	['Variants', 'New 52']	cbz	Justice League United 012	Justice League United	-1	2015	12	0	75
4753	/Volumes/Backup Plus/Comics/New 52/Variants/Batgirl 035 (2014) (Monsters of the Month Variant Cover only) (GreenGiant-DCP).cbr	['Variants', 'New 52']	cbr	Batgirl 035	Batgirl	-1	2014	35	0	75
4754	/Volumes/Backup Plus/Comics/New 52/Variants/Aquaman 007 (2012) (Cover B) (Poseidon-Empire).cbr	['Variants', 'New 52']	cbr	Aquaman 007	Aquaman	-1	2012	7	0	75
4755	/Volumes/Backup Plus/Comics/New 52/Variants/Batgirl 032 (2014) (Ant Lucia Bombshell Variant Cover) (Tarutaru-Novus-HD).cbr	['Variants', 'New 52']	cbr	Batgirl 032	Batgirl	-1	2014	32	0	75
4756	/Volumes/Backup Plus/Comics/New 52/Variants/Grifter 001 (2011) (2nd Printing Variant Only) (ScanDog).cbr	['Variants', 'New 52']	cbr	Grifter 001	Grifter	-1	2011	1	0	75
4757	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 001 (2011) (David Finch Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 001	Justice League	-1	2011	1	0	75
4758	/Volumes/Backup Plus/Comics/New 52/Variants/Teen Titans 009 (2012) (2 Variants Only) [extracted] (Avalon-SCC-DCP).cbr	['Variants', 'New 52']	cbr	Teen Titans 009	Teen Titans	-1	2012	9	0	75
4759	/Volumes/Backup Plus/Comics/New 52/Variants/Teen Titans 008 (2012) (Variant Cover Only) [extracted] (G85-Empire).cbr	['Variants', 'New 52']	cbr	Teen Titans 008	Teen Titans	-1	2012	8	0	75
4760	/Volumes/Backup Plus/Comics/New 52/Variants/Action Comics 001 (2011) (2012 ComicsPRO Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Action Comics 001 (2011)	Action Comics	-1	2012	1	0	75
4761	/Volumes/Backup Plus/Comics/New 52/Variants/Flash 032 (2014) (Ant Lucia Bombshell Variant Cover) (Tarutaru-Novus-HD).cbr	['Variants', 'New 52']	cbr	Flash 032	Flash	-1	2014	32	0	75
4762	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League United 002 (JL Canada Variant Cover ONLY) (2014) (TZ & Octopius).cbr	['Variants', 'New 52']	cbr	Justice League United 002 (JL Canada Variant Cover ONLY)	Justice League United	-1	2014	2	0	75
4763	/Volumes/Backup Plus/Comics/New 52/Variants/The Flash 010 (2011) (Variant Cover Only) [extracted] (Minutemen-DTs).cbr	['Variants', 'New 52']	cbr	The Flash 010	The Flash	-1	2011	10	0	75
4764	/Volumes/Backup Plus/Comics/New 52/Variants/Damian - Son of Batman 02 (of 04) (2014) (Andy Kubert Black & White Variant) (Minutemen-PETA).cbr	['Variants', 'New 52']	cbr	Damian - Son of Batman 02 (of 04)	Damian - Son of Batman	-1	2014	2	0	100
4765	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 005 (2012) (Jim Lee Sketch Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 005	Justice League	-1	2012	5	0	75
4766	/Volumes/Backup Plus/Comics/New 52/Variants/Blue Beetle 001 (2011) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Blue Beetle 001	Blue Beetle	-1	2011	1	0	75
4767	/Volumes/Backup Plus/Comics/New 52/Variants/Wonder Woman 029 (2014) (Robot Chicken Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Wonder Woman 029	Wonder Woman	-1	2014	29	0	75
4768	/Volumes/Backup Plus/Comics/New 52/Variants/Harley Quinn 014 (2015) (Bruce Timm The Flash 75th Anniversary Variant) (Minutemen-Resin).cbr	['Variants', 'New 52']	cbr	Harley Quinn 014	Harley Quinn	-1	2015	14	0	75
4769	/Volumes/Backup Plus/Comics/New 52/Variants/The Flash 027 (2014) (Scribblenauts Variant Cover) (digital-Empire).cbr	['Variants', 'New 52']	cbr	The Flash 027	The Flash	-1	2014	27	0	75
4770	/Volumes/Backup Plus/Comics/New 52/Variants/Action Comics 001 (2011) (5th Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Action Comics 001	Action Comics	-1	2011	1	0	75
4771	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 015 (2013) (Ivan Reis Sketch Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 015	Justice League	-1	2013	15	0	75
4772	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 015 (2013) (Jim Lee Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 015	Justice League	-1	2013	15	0	75
4773	/Volumes/Backup Plus/Comics/New 52/Variants/Nightwing 008 (2012) (2nd Printing Variant) (Cover ONLY) (ScanDog).cbr	['Variants', 'New 52']	cbr	Nightwing 008	Nightwing	-1	2012	8	0	75
4774	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 014 (2013) (Jason Fabok Variant) (Cover ONLY) [extracted] (Digital) (Zone-Empire).cbr	['Variants', 'New 52']	cbr	Justice League 014	Justice League	-1	2013	14	0	75
4775	/Volumes/Backup Plus/Comics/New 52/Variants/Justice League 041 (2015) (digital) (Blank Cover variant) (Minutemen-Mastodon).cbz	['Variants', 'New 52']	cbz	Justice League 041	Justice League	-1	2015	41	0	75
4776	/Volumes/Backup Plus/Comics/New 52/Variants/Green Lantern 001 (2011) (3 covers) (digital-Empire).cbr	['Variants', 'New 52']	cbr	Green Lantern 001	Green Lantern	-1	2011	1	0	75
4777	/Volumes/Backup Plus/Comics/New 52/Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)/Voodoo 008 (2012) (Digital) (Roxrite-Empire).cbr	['Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)', 'New 52']	cbr	Voodoo 008	Voodoo	-1	2012	8	0	75
4778	/Volumes/Backup Plus/Comics/New 52/Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)/Voodoo 007 (2012) (Digital) (Zone-Empire).cbr	['Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)', 'New 52']	cbr	Voodoo 007	Voodoo	-1	2012	7	0	75
4779	/Volumes/Backup Plus/Comics/New 52/Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)/Voodoo 012 (2012) (Digital) (Zone-Empire).cbr	['Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)', 'New 52']	cbr	Voodoo 012	Voodoo	-1	2012	12	0	75
4780	/Volumes/Backup Plus/Comics/New 52/Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)/Voodoo 000 (2012) (Digital) (Zone-Empire).cbr	['Voodoo (000-012)(2011-2012)(digital)(Zone-Empire)', 'New 52']	cbr	Voodoo 000	Voodoo	-1	2012	0	0	75
